carat,cut,color,clarity,depth,table,price
1.01,4,7,3,62.2,56.0,8.991
1.2,5,5,2,58.9,60.0,8.721
0.31,4,3,5,61.0,56.0,6.522
0.46,3,6,5,62.3,57.0,6.822
0.31,3,7,3,60.0,62.0,6.561
0.25,4,7,6,61.1,57.0,6.3660000000000005
0.74,3,7,1,59.8,58.0,7.971
0.72,4,3,4,61.8,55.0,7.744
1.33,3,5,4,62.5,58.0,8.777000000000001
0.31,5,7,1,60.4,59.0,6.544
0.7,2,2,4,63.7,58.0,7.769
0.51,4,3,7,62.3,53.7,7.834
0.3,4,7,6,62.0,55.0,6.76
1.11,3,6,4,62.5,58.0,8.399
0.7,3,5,5,63.2,57.0,7.667000000000001
1.0,2,7,4,63.8,56.0,8.281
0.3,4,3,5,62.3,57.0,6.489
1.28,4,6,1,61.3,57.0,8.857000000000001
1.24,5,4,5,61.4,59.0,8.522
0.23,3,3,1,59.5,58.0,5.996
0.4,4,7,2,61.5,57.0,6.848
0.71,4,3,5,62.2,56.0,8.04
0.3,2,3,2,63.7,58.0,6.265
0.24,3,2,5,61.4,60.0,5.922000000000001
0.31,5,6,1,59.2,60.0,6.192
1.05,5,5,4,63.0,57.0,8.249
0.72,4,6,5,61.7,56.0,7.882000000000001
0.39,5,1,6,58.0,61.0,7.162000000000001
0.4,3,7,1,63.4,56.0,6.912999999999999
1.0,5,1,4,59.4,62.0,8.332
1.02,3,6,5,59.3,59.0,8.419
1.17,4,4,2,62.1,57.0,8.437999999999999
0.35,4,5,2,62.3,57.0,6.196000000000001
0.72,4,1,2,61.2,55.0,7.915
0.41,4,7,7,61.8,55.0,7.047999999999999
0.53,4,1,2,62.9,57.0,7.2170000000000005
0.35,4,2,5,62.5,55.0,6.968999999999999
0.4,4,1,4,62.1,54.0,6.518
0.5,3,1,6,61.4,60.0,7.712999999999999
1.01,5,7,3,60.5,60.0,8.943999999999999
0.3,4,3,3,61.6,56.0,6.641
0.61,4,1,3,61.8,55.0,7.876
0.91,4,7,1,62.3,55.0,8.471
0.24,3,1,5,62.4,58.0,6.037999999999999
0.7,3,1,1,62.0,57.0,7.94
1.01,3,2,1,63.1,59.0,9.0
1.01,4,1,5,60.3,56.0,8.824
0.57,3,3,5,63.0,59.0,7.4110000000000005
0.27,3,7,5,61.5,57.0,6.084
0.91,5,3,4,61.6,60.0,8.228
0.62,4,1,4,61.8,55.0,7.218
0.3,3,5,3,62.0,55.0,6.279
0.52,5,3,5,60.3,60.0,7.504
1.01,4,6,2,62.2,56.0,8.37
0.5,2,1,5,63.3,57.0,7.27
1.23,5,2,4,58.0,59.0,8.405
0.7,2,2,2,63.6,60.0,7.829
0.9,2,3,4,63.7,63.0,8.187000000000001
1.03,4,7,2,62.4,57.0,8.451
1.02,4,2,1,60.8,55.0,9.085
0.42,5,1,2,60.0,59.0,6.65
0.3,1,3,3,51.0,67.0,6.851
0.7,4,2,1,61.1,57.0,8.095
1.01,5,7,3,61.6,60.0,8.918
1.5,5,3,4,60.7,55.0,9.218
1.01,2,1,3,65.9,54.0,8.854
0.42,5,5,7,62.0,58.0,7.041
1.01,4,3,4,61.2,54.0,8.448
0.7,3,3,6,63.4,58.0,8.195
1.2,5,1,1,62.3,58.0,9.057
0.81,4,4,4,62.2,57.0,7.65
1.66,4,6,1,61.0,55.0,9.277000000000001
0.31,5,7,5,62.4,59.0,6.547999999999999
1.11,4,7,5,62.0,56.0,8.919
0.3,4,2,5,59.5,56.0,6.407
1.51,2,6,1,65.9,56.0,9.102
0.51,3,1,1,63.3,59.0,7.4510000000000005
1.5,4,7,2,61.0,57.0,9.392999999999999
0.7,5,3,2,60.5,58.0,7.92
0.54,3,2,4,63.2,57.0,7.202999999999999
0.3,3,7,5,61.1,62.0,6.196000000000001
0.36,3,3,1,60.6,58.0,6.796
1.51,3,7,5,58.9,60.0,9.454
0.9,2,2,5,57.9,62.0,8.19
0.55,5,3,5,59.1,62.0,7.417000000000001
0.41,4,2,5,61.2,57.0,6.79
0.34,4,2,2,60.6,56.0,6.439
0.78,2,3,2,57.9,62.0,7.909
0.71,2,3,4,58.7,61.0,7.707999999999999
0.53,4,3,4,63.0,57.0,7.14
1.54,1,3,2,64.7,56.0,9.44
0.51,2,3,5,63.8,57.0,7.416
0.78,3,3,2,59.8,57.0,8.127
0.59,4,3,3,62.0,55.0,7.88
2.36,2,4,4,58.9,64.0,9.416
0.66,4,5,1,61.0,57.0,7.664
1.01,5,2,2,62.6,58.0,8.602
2.03,5,1,4,60.9,59.0,9.394
0.35,2,2,4,63.3,55.0,6.257999999999999
0.39,3,2,5,60.2,59.0,6.865
0.3,4,3,5,61.5,55.0,6.489
1.21,3,5,1,62.8,54.4,8.96
0.54,5,1,5,61.8,58.0,7.4879999999999995
1.52,5,2,1,61.0,59.0,9.783
1.65,5,7,8,62.0,59.0,8.841000000000001
0.68,5,7,5,61.7,57.0,7.621
0.23,3,3,3,62.4,59.0,6.273
0.46,4,1,4,61.4,56.0,6.781000000000001
0.56,1,3,5,64.7,60.0,7.46
0.3,3,7,5,62.2,60.0,6.265
0.9,3,1,2,63.4,56.0,8.267999999999999
1.1,5,1,1,60.9,61.0,8.957
0.31,5,5,1,61.5,61.0,6.547999999999999
0.3,3,7,5,60.6,60.0,6.265
0.5,3,2,2,58.9,61.0,7.27
0.31,3,7,1,63.2,57.0,6.687
0.5,3,1,3,60.8,59.0,7.557
1.3,4,7,4,61.9,57.0,8.55
1.23,4,1,5,61.7,57.0,9.146
0.3,3,6,7,63.1,57.0,6.564
0.39,5,4,1,61.0,62.0,6.672000000000001
0.31,4,5,1,62.6,55.0,6.2989999999999995
0.94,4,7,7,62.4,58.0,8.777999999999999
0.34,4,1,5,62.1,56.0,6.531000000000001
1.01,3,7,5,61.6,60.0,8.765
0.26,4,7,7,62.8,54.0,6.405
2.03,5,7,5,60.9,59.0,9.807
0.74,5,3,5,62.4,59.0,8.042
0.9,1,7,4,65.3,59.0,7.949
1.29,4,5,4,61.6,54.0,8.748
1.22,5,7,2,60.7,59.0,8.777999999999999
0.41,4,7,7,61.6,57.0,6.961
0.4,2,1,1,63.1,59.0,6.777
1.7,3,7,5,61.6,58.0,9.686
0.36,4,7,2,61.4,55.0,6.347
0.42,4,2,2,61.9,56.0,6.697
2.01,3,4,5,60.8,58.0,9.47
1.51,4,1,1,62.1,56.0,9.703
0.56,5,3,5,62.1,57.0,7.557
0.32,5,4,5,61.9,59.0,5.974
1.01,3,5,5,62.5,57.0,8.481
1.03,5,1,1,61.8,59.0,8.899
1.0,4,6,5,62.4,52.0,8.485
0.34,5,1,5,62.6,58.0,6.531000000000001
1.3,4,3,6,62.3,54.0,9.672
0.71,5,1,4,62.3,60.0,7.63
0.3,5,5,2,61.3,58.0,6.292000000000001
0.25,4,5,2,62.8,54.0,5.877999999999999
1.01,3,2,2,63.1,60.0,8.62
0.34,1,1,5,64.7,55.0,6.704
0.9,4,6,1,62.4,56.0,8.26
0.52,5,2,2,60.7,58.0,7.227
0.58,2,1,2,63.1,57.0,7.236000000000001
1.0,4,3,4,61.8,57.0,8.482000000000001
0.72,3,4,1,64.0,57.0,7.632999999999999
2.07,5,6,4,60.5,60.0,9.619
0.3,4,1,2,62.8,56.0,6.462999999999999
0.73,5,1,4,62.0,57.0,7.752999999999999
0.45,2,5,7,56.8,64.0,7.0729999999999995
0.38,2,7,5,58.8,62.0,6.648
0.33,3,7,3,60.0,63.0,6.622999999999999
1.01,4,6,2,62.3,59.0,8.416
1.03,3,1,2,62.5,59.0,8.362
1.25,5,6,1,60.4,59.0,8.804
0.37,4,4,6,61.9,54.0,6.399
1.02,5,1,3,61.5,60.0,9.041
3.02,1,6,8,65.2,56.0,9.266
0.32,3,6,2,63.1,56.0,6.317
0.58,3,4,5,59.5,62.0,7.045
1.52,2,3,2,63.5,58.0,9.312000000000001
0.75,3,3,2,63.6,56.0,8.004
0.32,4,7,1,61.6,56.0,6.718999999999999
1.01,5,2,5,61.6,59.0,8.744
0.91,2,5,5,63.1,59.0,8.274
1.79,5,7,5,61.2,58.0,9.762
1.5,4,6,8,61.3,57.0,8.629
0.33,4,3,7,60.2,57.0,6.957999999999999
1.01,4,3,4,62.1,56.0,8.379
0.51,4,3,5,62.4,57.0,7.485
1.22,3,3,4,63.3,56.0,8.655
0.31,4,2,3,61.7,54.0,6.702999999999999
0.71,4,1,1,61.3,56.0,8.155
0.31,4,7,1,61.4,56.0,6.687
1.07,1,7,8,64.8,56.0,7.773
1.5,5,1,5,60.9,60.0,9.536
0.31,5,2,7,62.7,58.0,6.848
0.42,4,2,5,61.8,56.0,6.938
0.3,5,2,2,61.7,59.0,6.314
0.41,4,2,3,62.5,57.0,7.007999999999999
0.51,3,2,2,59.4,59.0,7.257999999999999
1.07,5,2,6,60.9,58.0,9.814
3.04,5,6,4,59.3,60.0,9.829
0.71,5,1,4,59.6,59.0,7.787000000000001
1.52,3,5,5,63.3,57.0,9.27
1.51,5,5,1,59.8,61.0,9.131
0.37,3,5,2,62.6,63.0,6.417999999999999
0.42,4,1,3,60.6,57.0,7.041
0.33,5,4,1,61.5,61.0,6.3229999999999995
1.03,1,6,4,65.2,56.0,8.169
0.92,5,6,2,60.4,59.0,7.912000000000001
0.7,4,5,2,61.4,56.0,7.943
0.71,5,2,2,59.2,62.0,7.843
0.52,4,2,2,62.2,54.0,7.265
0.43,2,1,2,63.8,57.0,6.605
0.27,3,3,6,59.7,56.0,6.632999999999999
1.21,3,6,2,61.2,62.0,8.554
1.08,4,1,5,62.3,54.0,8.977
1.11,5,1,1,60.7,59.0,8.939
0.93,1,7,2,64.4,57.0,8.119
0.83,4,7,2,61.8,55.0,8.062000000000001
0.44,5,7,7,60.9,59.0,7.165
1.01,3,3,4,60.9,58.0,8.426
1.03,2,6,5,60.0,62.0,8.48
1.21,5,4,1,59.5,60.0,8.623
0.43,5,2,4,60.7,58.0,6.8229999999999995
0.73,4,2,4,61.9,57.0,7.847
0.7,4,7,2,61.1,57.0,7.746
0.71,5,2,2,62.7,60.0,7.945
0.32,4,2,3,60.3,58.0,6.69
0.7,5,7,7,62.8,58.0,8.081
0.42,5,7,2,61.6,61.0,6.782
0.37,4,3,5,61.6,57.0,6.9479999999999995
0.8,4,3,2,62.0,57.0,8.101
0.24,4,7,6,61.3,57.0,6.3260000000000005
1.01,5,3,2,61.0,59.0,8.657
1.24,5,1,1,60.1,59.0,9.184
1.11,5,7,5,61.4,58.0,8.785
0.75,4,3,5,60.2,57.0,8.051
0.9,3,3,2,63.1,58.0,8.331
0.97,1,1,8,68.5,54.0,7.4879999999999995
0.53,4,7,1,61.5,57.0,7.4910000000000005
1.06,5,6,4,58.4,58.0,8.296
0.7,1,2,3,58.5,62.0,8.1
1.5,2,6,2,64.0,60.0,9.075
0.7,4,7,5,61.8,57.0,7.982
0.23,3,3,3,61.4,60.0,6.225
0.7,2,3,1,59.4,61.0,8.027000000000001
0.3,4,5,5,62.3,56.0,6.196000000000001
0.52,3,3,5,62.5,56.0,7.432
1.57,4,6,5,61.5,56.0,9.202
1.01,1,5,3,65.0,55.0,8.379
0.41,5,3,1,59.8,61.0,7.05
1.2,3,7,7,60.9,59.0,9.12
2.01,5,5,5,61.1,61.0,9.675
0.56,5,2,2,61.4,58.0,7.452000000000001
0.3,4,3,5,62.1,56.0,6.489
0.3,4,1,6,61.1,57.0,6.921
0.73,3,1,3,62.1,57.0,8.217
1.16,4,6,4,62.4,55.0,8.243
0.32,4,1,6,61.9,55.0,6.819
0.29,4,3,7,62.7,55.0,6.506
0.3,2,7,7,63.5,57.0,6.671
0.37,5,1,2,60.3,58.0,6.672999999999999
0.76,3,3,5,61.0,58.0,8.043
0.52,4,2,3,59.9,57.0,7.755
1.01,2,2,4,63.9,57.0,8.449
1.13,4,4,4,61.9,56.0,8.383
1.09,4,5,2,62.3,55.0,8.542
1.17,4,5,2,62.1,54.0,8.657
1.13,5,5,4,60.7,54.0,8.491
1.0,1,4,2,65.3,57.0,8.062999999999999
1.5,4,6,5,62.4,54.1,9.183
0.7,4,3,4,60.5,56.0,7.773
0.3,5,7,2,61.6,59.0,6.353
1.2,4,6,5,62.3,57.0,8.655
0.32,5,5,2,61.9,58.0,6.356
0.32,4,3,3,60.4,59.0,6.6579999999999995
1.16,4,1,1,61.9,54.0,9.142999999999999
0.57,5,2,1,60.9,57.0,7.646
0.4,3,3,5,62.9,55.0,6.816
0.61,3,2,5,61.5,57.0,7.726
0.41,3,7,1,61.5,58.0,6.801
0.54,4,1,2,61.6,55.0,7.233
0.67,5,3,2,59.2,61.0,7.555
0.36,4,1,1,62.5,57.0,6.671
1.21,3,2,3,62.4,56.0,9.52
0.83,4,1,1,61.2,54.0,8.437999999999999
0.69,3,2,2,57.6,62.0,7.707999999999999
0.36,3,6,3,59.7,55.0,6.347
0.26,3,1,3,61.4,56.0,6.4879999999999995
0.37,4,3,2,62.7,54.0,6.725
0.71,3,1,4,61.6,59.0,7.752000000000001
1.09,4,1,4,61.2,57.0,8.513
0.5,5,1,1,61.3,59.0,7.516
0.7,2,6,4,63.4,59.0,7.438
0.5,4,5,5,61.3,56.0,7.207000000000001
1.02,4,7,1,61.1,56.0,8.865
0.4,3,7,1,61.5,57.0,6.77
1.19,4,5,5,62.1,59.0,8.804
0.42,3,1,2,63.3,56.0,6.831
0.51,2,7,3,63.5,56.0,7.4670000000000005
1.01,4,4,2,60.5,56.0,8.187999999999999
1.01,5,7,1,59.9,59.0,8.738999999999999
0.79,2,5,4,59.2,58.0,7.76
1.3,5,4,2,61.8,59.0,8.601
0.31,5,3,1,60.5,59.0,6.599
0.51,4,7,7,60.8,56.0,7.517
0.7,5,1,8,63.0,61.0,6.947
0.31,4,2,5,62.5,57.0,6.599
1.05,3,1,5,62.8,57.0,8.826
1.08,5,7,5,59.4,59.0,8.783999999999999
1.0,2,2,4,57.8,58.0,8.347000000000001
1.05,5,7,4,61.3,58.0,8.371
0.38,4,1,7,62.4,54.0,6.999
1.5,5,7,4,62.0,62.0,9.011000000000001
0.42,4,7,6,61.5,56.0,7.162000000000001
0.93,3,5,5,62.8,59.0,8.378
0.91,2,3,2,64.0,61.0,8.287
0.78,5,6,5,62.7,58.0,7.881
0.76,4,5,5,62.0,56.0,8.281
1.34,4,5,5,62.1,57.0,8.999
0.38,4,1,2,62.5,53.7,6.541
0.5,5,3,5,62.8,60.0,7.4239999999999995
0.67,5,2,4,62.9,56.0,7.506
0.71,3,3,5,64.0,57.0,7.939
0.4,4,6,7,62.3,56.0,6.75
0.4,5,3,5,62.2,59.0,6.882000000000001
0.84,4,2,2,61.5,54.0,8.091000000000001
0.9,2,7,2,60.0,61.0,8.23
1.09,4,7,3,61.2,57.0,9.023
1.26,4,4,5,63.2,57.0,8.577
1.01,4,5,4,60.1,60.0,8.326
0.73,3,5,2,62.8,55.0,7.694
0.3,2,7,4,63.7,54.0,6.227
0.31,3,2,5,62.3,55.0,6.599
0.3,3,3,5,62.6,62.0,6.42
0.72,4,5,5,60.1,56.0,8.046
0.92,1,1,2,64.9,58.0,8.045
0.43,2,3,2,63.4,57.0,6.605
0.97,4,6,8,61.6,53.0,7.765
1.5,5,7,5,62.5,59.0,9.408999999999999
0.53,3,7,1,63.2,55.0,7.454
0.31,4,3,5,61.8,56.0,6.522
0.7,3,3,2,61.7,62.0,7.851
1.51,2,1,4,62.9,55.0,8.971
2.04,5,7,8,62.4,58.0,9.183
1.03,3,1,4,62.0,58.0,8.392999999999999
0.43,4,1,2,61.6,57.0,6.9239999999999995
0.51,3,3,2,62.5,57.0,7.271
0.5,4,6,5,61.9,56.0,7.251
0.55,4,5,7,61.7,55.0,7.52
0.38,4,1,6,62.2,54.0,7.114
1.5,2,5,2,64.3,60.0,9.187000000000001
0.3,4,3,3,61.4,55.0,6.73
1.88,3,6,5,62.2,57.0,9.517999999999999
1.11,3,7,2,60.7,59.0,9.01
0.31,4,7,7,62.5,57.0,6.952999999999999
0.34,2,5,7,64.0,57.0,6.795
1.21,4,6,1,60.5,58.0,8.747
0.7,4,1,1,62.0,55.0,7.92
0.7,4,1,1,62.4,55.0,8.004
0.36,4,1,5,61.0,57.0,6.774
1.16,3,3,4,62.4,55.0,8.524
0.81,3,3,4,62.4,57.0,7.97
0.53,4,2,2,61.7,56.0,7.468999999999999
1.12,4,5,4,62.4,54.0,8.552
1.51,3,3,2,61.4,60.0,9.329
1.72,5,1,2,62.0,58.0,9.609
0.5,5,5,2,62.1,60.0,7.106
1.0,3,7,2,62.6,59.0,8.485
0.31,4,7,1,61.5,54.0,6.489
0.41,5,7,5,61.8,59.0,6.9670000000000005
0.52,4,7,1,62.4,56.0,7.504
1.5,3,5,5,58.9,59.0,9.252
0.9,5,7,4,59.9,58.0,8.158
0.5,4,3,5,62.2,54.0,7.393
1.5,5,1,5,60.3,58.0,9.581
1.21,4,5,2,61.1,57.0,8.711
0.32,4,5,5,63.0,57.0,6.474
0.33,4,7,7,60.8,56.0,6.766
0.31,5,3,2,61.2,58.0,6.479
0.84,2,7,1,63.6,57.0,8.107000000000001
1.0,5,7,5,62.9,56.0,8.734
1.12,4,7,5,60.8,57.0,8.807
0.41,4,5,1,61.9,56.0,6.718
0.5,2,2,2,61.1,64.0,7.225
0.47,4,1,7,61.9,55.0,7.484
0.7,4,1,2,61.8,56.0,7.835
1.16,2,1,4,60.8,65.0,8.326
1.21,4,2,3,61.3,56.0,9.544
0.51,4,3,2,62.0,55.0,7.202999999999999
1.01,4,3,2,61.9,56.0,8.625
0.43,5,2,2,62.4,60.0,6.93
0.51,1,2,4,66.5,58.0,7.011
1.09,5,1,2,60.9,59.0,8.591000000000001
1.01,3,7,2,63.4,58.0,8.449
1.1,3,5,2,62.5,56.0,8.392999999999999
1.01,5,1,4,62.5,61.0,8.298
1.71,5,4,2,61.7,59.0,9.07
1.05,3,5,2,63.2,56.0,8.523
0.31,3,5,5,63.2,57.0,6.443
0.9,5,7,2,60.2,59.0,8.263
0.57,5,3,5,62.2,59.0,7.729
0.37,4,7,5,60.3,56.0,6.525
1.0,5,6,2,59.6,58.0,8.432
0.71,5,7,5,60.3,60.0,7.899
1.28,4,7,1,62.0,57.0,9.158999999999999
0.31,3,1,2,63.5,56.0,6.497000000000001
1.07,4,5,4,62.8,57.0,8.41
0.74,5,3,5,62.7,58.0,8.08
0.42,4,7,7,61.1,56.0,7.119
1.5,3,4,3,62.9,58.0,9.062000000000001
0.59,4,3,3,61.1,57.0,7.976
0.3,3,6,2,62.2,57.0,5.976
0.37,4,3,1,61.4,55.0,6.9910000000000005
0.41,4,5,7,61.4,56.0,7.017
0.31,4,7,4,61.7,56.0,6.26
0.47,1,3,2,65.2,59.0,6.718999999999999
2.18,5,6,2,63.0,58.0,9.493
0.31,3,1,7,61.8,59.0,6.7989999999999995
0.33,5,7,5,61.3,61.0,6.541
1.22,3,7,3,59.3,58.0,9.18
0.55,4,2,5,61.8,54.0,7.564
0.52,4,7,3,62.2,56.0,7.553
0.34,5,6,7,62.4,59.0,6.439
1.08,5,7,1,63.0,59.0,8.926
2.01,4,5,2,62.2,56.0,9.812000000000001
0.33,4,3,5,62.6,57.0,6.582999999999999
0.29,3,7,5,61.9,55.0,6.155
0.34,4,7,2,62.7,57.0,6.409
1.02,4,1,3,61.9,57.0,9.128
0.32,4,1,6,61.3,57.0,6.834
0.33,4,5,1,62.6,56.0,6.412999999999999
0.52,3,7,1,59.1,60.0,7.349
0.5,3,2,2,60.8,63.0,7.27
1.01,3,2,4,61.4,60.0,8.426
1.02,2,5,2,57.1,61.0,8.317
1.65,4,5,3,62.1,56.0,9.411
0.43,4,3,3,62.0,57.0,7.172999999999999
2.15,4,6,4,61.7,55.0,9.583
0.3,4,2,3,62.9,56.0,6.872000000000001
0.34,3,1,3,61.9,57.0,6.715
0.71,4,7,5,61.6,55.0,7.8389999999999995
0.3,3,7,7,60.7,57.0,6.537999999999999
0.97,4,7,4,61.6,56.0,8.464
1.01,2,2,4,63.1,54.0,8.357000000000001
1.25,5,6,5,61.0,59.0,8.713
1.25,4,6,4,61.8,56.0,8.568
0.32,2,3,2,63.4,55.0,6.33
0.91,5,4,2,62.8,59.0,7.974
0.32,4,5,1,61.8,55.0,6.33
0.51,2,2,2,63.6,57.0,7.361000000000001
0.31,4,3,1,62.0,55.0,6.685
0.41,5,7,1,61.7,57.0,6.867999999999999
1.0,4,3,5,62.5,57.0,8.879
1.07,4,5,3,61.3,57.0,8.965
1.01,3,6,2,63.3,54.0,8.466000000000001
1.35,2,6,4,57.9,60.0,8.395
0.72,4,7,4,61.5,55.0,7.792000000000001
2.1,4,5,2,62.9,57.0,9.833
2.01,5,7,2,61.8,59.0,9.623
1.5,4,5,1,61.0,56.8,9.355
1.59,5,6,5,59.9,60.0,9.156
2.14,4,6,4,61.9,56.0,9.568999999999999
1.03,5,2,2,63.0,59.0,8.64
1.42,4,4,3,61.9,55.0,8.958
1.51,4,7,1,61.6,56.0,9.585
0.3,4,6,1,61.5,58.0,6.117999999999999
0.79,4,7,1,62.0,56.0,8.177999999999999
2.04,4,5,4,62.0,56.0,9.7
0.71,2,7,4,58.2,64.0,7.551
0.73,5,2,4,61.0,61.0,7.456
1.01,4,3,2,62.2,57.0,8.695
0.57,4,1,3,62.1,56.0,7.757000000000001
1.01,5,7,4,61.0,58.0,8.373
0.4,3,3,4,62.9,59.0,6.501
0.5,5,2,2,62.5,58.0,7.154
0.32,4,1,6,61.1,55.0,6.892
0.55,3,1,1,61.2,56.4,7.587999999999999
0.31,4,2,4,62.8,53.0,6.385
0.5,3,3,5,60.9,58.0,7.381
1.01,2,2,2,62.9,57.0,8.513
2.51,3,3,4,63.1,56.0,9.724
0.35,3,7,7,61.8,57.0,6.756
0.38,4,7,6,61.6,56.0,6.979
0.41,4,2,2,61.9,55.0,6.612
1.09,4,5,5,62.9,58.0,8.772
1.52,5,7,3,62.1,58.0,9.554
1.02,4,7,2,61.5,57.0,8.594
1.02,2,7,5,63.6,57.0,8.686
0.91,5,2,2,61.5,59.0,8.334
0.71,3,2,5,62.4,59.0,8.076
0.77,3,4,4,61.3,58.0,7.601
0.51,3,5,1,60.7,56.0,7.395
0.7,2,2,5,63.4,57.0,7.992999999999999
0.72,4,7,7,62.2,54.4,8.158
0.3,4,2,5,60.8,57.0,6.815
0.3,5,3,5,62.6,58.0,6.7379999999999995
0.91,1,4,5,64.4,62.0,7.956
0.32,4,3,8,60.7,57.0,6.194
0.37,4,6,6,61.4,55.0,6.625
1.19,4,1,1,60.5,57.0,9.254
1.19,2,3,5,57.4,60.0,8.863
0.32,4,7,7,60.3,58.0,6.6579999999999995
0.7,5,1,4,61.7,62.0,7.653
0.7,2,1,3,62.5,58.0,8.145
0.33,5,5,1,61.0,59.0,6.361000000000001
0.55,4,7,7,60.0,56.0,7.638999999999999
0.6,3,2,3,60.6,57.0,7.971
0.41,3,1,7,63.3,55.0,7.041
0.35,2,5,4,63.2,61.0,6.061
0.9,3,2,4,60.6,61.0,8.17
0.3,3,2,2,63.4,55.0,6.495
0.83,4,6,2,61.9,57.0,8.106
0.4,4,2,2,61.8,55.0,6.898
1.32,3,6,5,60.5,59.0,8.871
0.33,4,7,3,63.0,57.0,6.872000000000001
1.02,5,1,3,60.9,59.0,9.08
0.71,3,2,2,62.4,54.0,7.968
0.4,4,1,4,61.6,55.0,6.428
1.14,4,5,1,61.9,53.0,8.843
0.3,4,1,1,62.2,56.0,6.431
0.31,4,7,7,60.7,57.0,6.952999999999999
1.06,3,3,3,63.4,55.0,9.177999999999999
1.7,5,1,1,60.6,58.0,9.822000000000001
1.01,2,4,5,63.3,54.0,8.176
0.52,3,2,1,62.5,57.0,7.5120000000000005
1.02,3,5,4,63.4,63.0,8.22
0.33,4,3,1,62.7,57.0,6.6610000000000005
1.0,1,7,4,64.6,67.0,8.052999999999999
0.38,4,3,1,62.2,55.0,7.013999999999999
0.37,5,3,5,60.6,58.0,6.877999999999999
0.31,4,7,6,61.0,56.0,6.896
0.98,4,7,2,62.3,56.0,8.448
0.9,5,2,2,62.2,60.0,8.011000000000001
0.32,2,6,1,63.2,54.0,6.225
1.0,3,1,7,61.1,57.0,9.197000000000001
0.3,4,2,2,62.2,55.0,6.314
0.33,4,7,1,61.7,56.0,6.501
1.01,1,7,1,66.8,61.0,8.49
0.7,4,1,2,61.3,57.0,7.901
0.37,5,3,1,60.4,58.0,7.025
1.33,4,6,3,62.2,56.0,8.972999999999999
0.71,3,6,4,61.1,56.0,7.569
1.23,4,5,4,60.6,56.0,8.732000000000001
0.3,4,3,7,60.5,57.0,6.8629999999999995
0.5,4,1,4,60.9,57.0,7.093
1.06,4,5,4,60.6,55.0,8.439
1.0,5,2,4,60.3,58.0,8.365
1.19,5,6,4,61.6,56.0,8.425
0.5,3,3,8,63.1,61.0,6.579
1.71,4,4,1,62.4,56.0,9.241
0.9,2,3,2,58.1,64.0,8.265
1.51,3,5,4,62.3,58.0,9.117
1.62,5,5,2,61.3,60.0,9.289
0.91,2,7,5,59.9,61.0,8.325
1.23,4,6,5,62.4,58.0,8.827
0.97,5,1,2,59.9,59.0,8.461
0.34,4,1,5,62.6,54.0,6.531000000000001
0.28,3,3,3,60.1,62.0,6.349
0.33,4,1,5,61.9,57.0,6.501
0.71,5,6,5,60.4,60.0,7.7410000000000005
0.9,3,6,5,58.4,62.0,8.112
0.36,4,1,5,62.0,55.0,6.837000000000001
0.42,2,1,2,63.6,57.0,6.831
0.61,5,2,5,62.3,55.0,7.718999999999999
1.55,5,2,5,61.5,58.0,9.68
1.08,4,6,4,62.3,57.0,8.326
0.3,5,2,4,61.0,61.0,6.353
0.3,5,1,3,61.0,59.0,6.851
0.72,3,7,2,63.1,57.0,7.763
1.01,5,1,7,60.8,58.0,9.244
0.72,3,6,5,63.9,58.0,7.757000000000001
0.37,3,3,5,62.3,59.0,6.6979999999999995
1.01,2,7,4,63.5,58.0,8.314
1.69,5,7,3,62.9,58.0,9.673
0.3,5,7,1,62.3,59.0,6.654
2.18,2,5,4,60.4,64.0,9.722999999999999
1.01,4,1,5,62.5,55.0,8.901
1.03,4,2,6,62.0,56.0,9.775
0.4,3,2,3,58.4,60.0,6.8839999999999995
1.02,3,7,2,61.3,56.0,8.574
0.56,4,2,2,61.9,55.0,7.497000000000001
0.32,3,1,3,62.0,55.0,6.575
0.42,4,2,5,62.2,55.0,7.006
0.57,3,4,4,59.9,60.0,7.119
1.32,4,6,4,61.7,55.0,8.652000000000001
0.8,2,3,5,63.4,56.0,8.093
0.32,3,7,5,63.1,57.0,6.579
0.78,3,6,4,60.6,58.0,7.728
0.74,4,2,5,61.9,56.0,8.035
0.33,4,5,3,62.2,54.0,6.501
1.01,5,7,5,62.6,56.0,8.65
0.32,4,3,5,62.7,55.0,6.8020000000000005
0.74,5,3,4,59.1,60.0,7.845
0.36,4,3,5,61.7,55.0,6.671
0.92,4,3,1,62.6,57.0,8.522
0.7,4,6,1,62.1,57.0,7.782
0.56,4,2,2,62.3,56.0,7.502999999999999
0.41,4,2,1,61.6,55.0,6.825
1.29,2,1,2,63.8,60.0,8.965
0.5,4,3,5,62.0,56.0,7.352
0.31,4,5,3,62.5,55.0,6.438
0.76,4,1,2,60.1,57.0,7.8660000000000005
1.01,4,2,3,60.6,56.0,9.287
0.3,5,1,5,62.5,58.0,6.654
1.16,3,7,1,62.9,55.0,8.934
0.34,5,7,5,60.3,59.0,6.39
1.01,2,1,2,62.4,59.0,8.437999999999999
0.55,4,1,4,62.4,56.0,7.069
0.73,4,3,2,61.4,58.0,7.977
0.33,4,7,6,61.3,55.0,6.852
1.01,5,4,4,61.8,60.0,8.177999999999999
0.5,4,3,5,61.5,57.0,7.465
1.0,5,3,8,60.9,61.0,8.184
